//변수명,명칭(메인스킬define),스킬레벨,최소능력,최대능력,대인 최대 능력,대인 최대 능력,공격속도,타격시 반동,적용확률,대인 적용확률,타운트,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,참조값 1,참조값 2,참조값 3,발동 마법,마법 확률,대인 마법 확률,필요MP,필요FP,쿨다운,기술 준비시간,기술 시전거리,유지시간,지속피해타임(몇초에 한번씩 피해를 입는가?),지속시간,스킬발동갯수,스킬경험치,현재경험치,콤보스킬타임
//dwID,dwName,dwSkillLvl,dwAbilityMin,dwAtkAbilityMax,dwAbilityMinPVP,dwAbilityMaxPVP,dwAttackSpeed,dwDmgShift,nProbability,nProbabilityPVP,dwTaunt,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwdestData1,dwdestData2,dwdestData3,dwactiveskill,dwActiveSkillRate,dwActiveSkillRatePVP,dwReqMp,dwRepFp,dwCooldown,dwCastingTime,dwSkillRange,dwCircleTime,dwPainTime,dwSkillTime,dwSkillCount,dwSkillExp,dwExp,dwComboSkillTime
SA_TAMPINGHOLE_L13,SI_ASS_KNU_TAMPINGHOLE,13,62,63,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,=,1000,=,=,=,=,=,1,1,600
SA_TAMPINGHOLE_L14,SI_ASS_KNU_TAMPINGHOLE,14,63,64,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,=,1000,=,=,=,=,=,1,1,600
SA_TAMPINGHOLE_L15,SI_ASS_KNU_TAMPINGHOLE,15,64,65,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,=,1000,=,=,=,=,=,1,1,600
SA_TAMPINGHOLE_L16,SI_ASS_KNU_TAMPINGHOLE,16,65,66,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,=,1000,=,=,=,=,=,1,1,600
SA_TAMPINGHOLE_L17,SI_ASS_KNU_TAMPINGHOLE,17,66,67,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,28,=,1000,=,=,=,=,=,1,1,600
SA_TAMPINGHOLE_L18,SI_ASS_KNU_TAMPINGHOLE,18,67,68,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,28,=,1000,=,=,=,=,=,1,1,600
SA_TAMPINGHOLE_L19,SI_ASS_KNU_TAMPINGHOLE,19,68,69,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,1000,=,=,=,=,=,1,1,600
SA_TAMPINGHOLE_L20,SI_ASS_KNU_TAMPINGHOLE,20,69,70,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,1000,=,=,=,=,=,1,2,600
SA_BURSTCRACK_L01 ,SI_ASS_KNU_BURSTCRACK,1,100,101,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,20,=,1000,4,=,=,=,=,1,1,600
SA_BURSTCRACK_L02 ,SI_ASS_KNU_BURSTCRACK,2,101,102,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,20,=,1000,4,=,=,=,=,1,1,600
SA_BURSTCRACK_L03 ,SI_ASS_KNU_BURSTCRACK,3,102,103,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,20,=,1000,4,=,=,=,=,1,1,600
SA_BURSTCRACK_L04 ,SI_ASS_KNU_BURSTCRACK,4,103,104,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,23,=,1000,4,=,=,=,=,1,1,600
SA_BURSTCRACK_L05 ,SI_ASS_KNU_BURSTCRACK,5,104,105,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,23,=,1000,4,=,=,=,=,1,1,600
SA_BURSTCRACK_L06 ,SI_ASS_KNU_BURSTCRACK,6,105,106,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,23,=,1000,4,=,=,=,=,1,1,600
SA_BURSTCRACK_L07 ,SI_ASS_KNU_BURSTCRACK,7,106,107,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,23,=,1000,4,=,=,=,=,1,2,600
SA_BURSTCRACK_L08 ,SI_ASS_KNU_BURSTCRACK,8,107,108,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,23,=,1000,4,=,=,=,=,1,2,600
SA_BURSTCRACK_L09 ,SI_ASS_KNU_BURSTCRACK,9,108,109,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,=,1000,4,=,=,=,=,1,2,600
SA_BURSTCRACK_L10 ,SI_ASS_KNU_BURSTCRACK,10,109,110,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,=,1000,4,=,=,=,=,1,2,600
SA_BURSTCRACK_L11 ,SI_ASS_KNU_BURSTCRACK,11,110,111,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,=,1000,4,=,=,=,=,1,3,600
SA_BURSTCRACK_L12 ,SI_ASS_KNU_BURSTCRACK,12,111,112,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,=,1000,4,=,=,=,=,1,3,600
SA_BURSTCRACK_L13 ,SI_ASS_KNU_BURSTCRACK,13,112,113,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,29,=,1000,4,=,=,=,=,1,3,600
SA_BURSTCRACK_L14 ,SI_ASS_KNU_BURSTCRACK,14,113,114,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,29,=,1000,4,=,=,=,=,1,3,600
SA_BURSTCRACK_L15 ,SI_ASS_KNU_BURSTCRACK,15,114,115,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,29,=,1000,4,=,=,=,=,1,4,600
SA_BURSTCRACK_L16 ,SI_ASS_KNU_BURSTCRACK,16,115,116,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,29,=,1000,4,=,=,=,=,1,4,600
SA_BURSTCRACK_L17 ,SI_ASS_KNU_BURSTCRACK,17,116,117,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,32,=,1000,4,=,=,=,=,1,4,600
SA_BURSTCRACK_L18 ,SI_ASS_KNU_BURSTCRACK,18,117,118,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,32,=,1000,4,=,=,=,=,1,4,600
SA_BURSTCRACK_L19 ,SI_ASS_KNU_BURSTCRACK,19,118,119,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,35,=,1000,4,=,=,=,=,1,4,600
SA_BURSTCRACK_L20 ,SI_ASS_KNU_BURSTCRACK,20,119,120,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,40,=,1000,4,=,=,=,=,1,6,600
SA_STONEHAND_01,SI_ASS_CHEER_STONEHAND,1,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,2,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,9000,=,1,1,600
SA_STONEHAND_02,SI_ASS_CHEER_STONEHAND,2,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,2,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,32,=,=,1000,=,=,=,9000,=,1,1,600
SA_STONEHAND_03,SI_ASS_CHEER_STONEHAND,3,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,3,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,32,=,=,1000,=,=,=,9000,=,1,2,600
SA_STONEHAND_04,SI_ASS_CHEER_STONEHAND,4,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,3,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,34,=,=,1000,=,=,=,9000,=,1,2,600
SA_STONEHAND_05,SI_ASS_CHEER_STONEHAND,5,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,4,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,34,=,=,1000,=,=,=,9000,=,1,3,600
SA_STONEHAND_06,SI_ASS_CHEER_STONEHAND,6,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,4,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,36,=,=,1000,=,=,=,9000,=,1,3,600
SA_STONEHAND_07,SI_ASS_CHEER_STONEHAND,7,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,5,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,36,=,=,1000,=,=,=,9000,=,1,4,600
SA_STONEHAND_08,SI_ASS_CHEER_STONEHAND,8,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,5,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,38,=,=,1000,=,=,=,9000,=,1,4,600
SA_STONEHAND_09,SI_ASS_CHEER_STONEHAND,9,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,6,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,38,=,=,1000,=,=,=,9000,=,1,5,600
SA_STONEHAND_10,SI_ASS_CHEER_STONEHAND,10,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,6,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,40,=,=,1000,=,=,=,9000,=,1,5,600
SA_STONEHAND_11,SI_ASS_CHEER_STONEHAND,11,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,7,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,40,=,=,1000,=,=,=,9000,=,1,6,600
SA_STONEHAND_12,SI_ASS_CHEER_STONEHAND,12,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,7,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,42,=,=,1000,=,=,=,9000,=,1,6,600
SA_STONEHAND_13,SI_ASS_CHEER_STONEHAND,13,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,8,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,42,=,=,1000,=,=,=,9000,=,1,7,600
SA_STONEHAND_14,SI_ASS_CHEER_STONEHAND,14,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,8,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,44,=,=,1000,=,=,=,9000,=,1,7,600
SA_STONEHAND_15,SI_ASS_CHEER_STONEHAND,15,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,9,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,44,=,=,1000,=,=,=,9000,=,1,8,600
SA_STONEHAND_16,SI_ASS_CHEER_STONEHAND,16,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,9,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,46,=,=,1000,=,=,=,9000,=,1,8,600
SA_STONEHAND_17,SI_ASS_CHEER_STONEHAND,17,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,10,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,46,=,=,1000,=,=,=,9000,=,1,9,600
SA_STONEHAND_18,SI_ASS_CHEER_STONEHAND,18,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,10,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,48,=,=,1000,=,=,=,9000,=,1,9,600
SA_STONEHAND_19,SI_ASS_CHEER_STONEHAND,19,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,12,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,48,=,=,1000,=,=,=,9000,=,1,10,600
SA_STONEHAND_20,SI_ASS_CHEER_STONEHAND,20,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,12,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,50,=,=,1000,=,=,=,100000,=,1,10,600
SA_QUICKSTEP_L01,SI_ASS_CHEER_QUICKSTEP,1,=,=,=,=,=,=,=,=,=,DST_SPEED,=,10,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,1,600
SA_QUICKSTEP_L02,SI_ASS_CHEER_QUICKSTEP,2,=,=,=,=,=,=,=,=,=,DST_SPEED,=,11,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,1,600
SA_QUICKSTEP_L03,SI_ASS_CHEER_QUICKSTEP,3,=,=,=,=,=,=,=,=,=,DST_SPEED,=,12,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,2,600
SA_QUICKSTEP_L04,SI_ASS_CHEER_QUICKSTEP,4,=,=,=,=,=,=,=,=,=,DST_SPEED,=,13,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,2,600
SA_QUICKSTEP_L05,SI_ASS_CHEER_QUICKSTEP,5,=,=,=,=,=,=,=,=,=,DST_SPEED,=,14,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,3,600
SA_QUICKSTEP_L06,SI_ASS_CHEER_QUICKSTEP,6,=,=,=,=,=,=,=,=,=,DST_SPEED,=,15,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,3,600
SA_QUICKSTEP_L07,SI_ASS_CHEER_QUICKSTEP,7,=,=,=,=,=,=,=,=,=,DST_SPEED,=,16,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,4,600
SA_QUICKSTEP_L08,SI_ASS_CHEER_QUICKSTEP,8,=,=,=,=,=,=,=,=,=,DST_SPEED,=,17,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,4,600
SA_QUICKSTEP_L09,SI_ASS_CHEER_QUICKSTEP,9,=,=,=,=,=,=,=,=,=,DST_SPEED,=,18,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,5,600
SA_QUICKSTEP_L10,SI_ASS_CHEER_QUICKSTEP,10,=,=,=,=,=,=,=,=,=,DST_SPEED,=,19,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,5,600
SA_QUICKSTEP_L11,SI_ASS_CHEER_QUICKSTEP,11,=,=,=,=,=,=,=,=,=,DST_SPEED,=,20,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,6,600
SA_QUICKSTEP_L12,SI_ASS_CHEER_QUICKSTEP,12,=,=,=,=,=,=,=,=,=,DST_SPEED,=,21,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,6,600
SA_QUICKSTEP_L13,SI_ASS_CHEER_QUICKSTEP,13,=,=,=,=,=,=,=,=,=,DST_SPEED,=,22,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,7,600
SA_QUICKSTEP_L14,SI_ASS_CHEER_QUICKSTEP,14,=,=,=,=,=,=,=,=,=,DST_SPEED,=,23,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,7,600
SA_QUICKSTEP_L15,SI_ASS_CHEER_QUICKSTEP,15,=,=,=,=,=,=,=,=,=,DST_SPEED,=,24,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,8,600
SA_QUICKSTEP_L16,SI_ASS_CHEER_QUICKSTEP,16,=,=,=,=,=,=,=,=,=,DST_SPEED,=,25,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,8,600
SA_QUICKSTEP_L17,SI_ASS_CHEER_QUICKSTEP,17,=,=,=,=,=,=,=,=,=,DST_SPEED,=,26,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,9,600
SA_QUICKSTEP_L18,SI_ASS_CHEER_QUICKSTEP,18,=,=,=,=,=,=,=,=,=,DST_SPEED,=,27,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,9,600
SA_QUICKSTEP_L19,SI_ASS_CHEER_QUICKSTEP,19,=,=,=,=,=,=,=,=,=,DST_SPEED,=,28,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,10,600
SA_QUICKSTEP_L20,SI_ASS_CHEER_QUICKSTEP,20,=,=,=,=,=,=,=,=,=,DST_SPEED,=,40,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,3000000,=,1,10,600
SA_CATSREFLEX_L01,SI_ASS_CHEER_CATSREFLEX,1,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,1,1,=,=,=,=,=,=,=,=,45,=,=,1000,=,=,=,100000,=,1,1,600
SA_CATSREFLEX_L02,SI_ASS_CHEER_CATSREFLEX,2,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,1,1,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,150000,=,1,1,600
SA_CATSREFLEX_L03,SI_ASS_CHEER_CATSREFLEX,3,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,2,2,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,180000,=,1,2,600
SA_CATSREFLEX_L04,SI_ASS_CHEER_CATSREFLEX,4,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,2,2,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,240000,=,1,2,600
SA_CATSREFLEX_L05,SI_ASS_CHEER_CATSREFLEX,5,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,3,3,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,300000,=,1,3,600
SA_CATSREFLEX_L06,SI_ASS_CHEER_CATSREFLEX,6,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,3,3,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,400000,=,1,3,600
SA_CATSREFLEX_L07,SI_ASS_CHEER_CATSREFLEX,7,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,4,4,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,500000,=,1,4,600
SA_CATSREFLEX_L08,SI_ASS_CHEER_CATSREFLEX,8,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,4,4,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,600000,=,1,4,600
SA_CATSREFLEX_L09,SI_ASS_CHEER_CATSREFLEX,9,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,5,5,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,700000,=,1,5,600
SA_CATSREFLEX_L10,SI_ASS_CHEER_CATSREFLEX,10,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,5,5,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,800000,=,1,5,600
SA_CATSREFLEX_L11,SI_ASS_CHEER_CATSREFLEX,11,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,6,6,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,900000,=,1,6,600
SA_CATSREFLEX_L12,SI_ASS_CHEER_CATSREFLEX,12,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,6,6,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,1000000,=,1,6,600
SA_CATSREFLEX_L13,SI_ASS_CHEER_CATSREFLEX,13,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,7,7,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,1100000,=,1,7,600
SA_CATSREFLEX_L14,SI_ASS_CHEER_CATSREFLEX,14,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,7,7,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,1200000,=,1,7,600
SA_CATSREFLEX_L15,SI_ASS_CHEER_CATSREFLEX,15,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,8,8,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,1300000,=,1,8,600
SA_CATSREFLEX_L16,SI_ASS_CHEER_CATSREFLEX,16,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,8,8,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,1400000,=,1,8,600
SA_CATSREFLEX_L17,SI_ASS_CHEER_CATSREFLEX,17,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,9,9,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,1500000,=,1,9,600
SA_CATSREFLEX_L18,SI_ASS_CHEER_CATSREFLEX,18,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,9,9,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,1800000,=,1,9,600
SA_CATSREFLEX_L19,SI_ASS_CHEER_CATSREFLEX,19,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,10,10,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,2400000,=,1,10,600
SA_CATSREFLEX_L20,SI_ASS_CHEER_CATSREFLEX,20,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,DST_BLOCK_RANGE,12,12,=,=,=,=,=,=,=,=,65,=,=,1000,=,=,=,3000000,=,1,10,600
SA_ACCURACY_L01,SI_ASS_CHEER_ACCURACY,1,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,1,=,=,=,=,=,=,=,=,=,45,=,=,1000,=,=,=,100000,=,1,1,600
SA_ACCURACY_L02,SI_ASS_CHEER_ACCURACY,2,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,2,=,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,150000,=,1,1,600
SA_ACCURACY_L03,SI_ASS_CHEER_ACCURACY,3,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,3,=,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,180000,=,1,2,600
SA_ACCURACY_L04,SI_ASS_CHEER_ACCURACY,4,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,4,=,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,240000,=,1,2,600
SA_ACCURACY_L05,SI_ASS_CHEER_ACCURACY,5,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,5,=,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,300000,=,1,3,600
SA_ACCURACY_L06,SI_ASS_CHEER_ACCURACY,6,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,6,=,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,400000,=,1,3,600
SA_ACCURACY_L07,SI_ASS_CHEER_ACCURACY,7,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,7,=,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,500000,=,1,4,600
SA_ACCURACY_L08,SI_ASS_CHEER_ACCURACY,8,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,8,=,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,600000,=,1,4,600
SA_ACCURACY_L09,SI_ASS_CHEER_ACCURACY,9,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,9,=,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,700000,=,1,5,600
SA_ACCURACY_L10,SI_ASS_CHEER_ACCURACY,10,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,10,=,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,800000,=,1,5,600
SA_ACCURACY_L11,SI_ASS_CHEER_ACCURACY,11,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,11,=,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,900000,=,1,6,600
SA_ACCURACY_L12,SI_ASS_CHEER_ACCURACY,12,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,12,=,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,1000000,=,1,6,600
SA_ACCURACY_L13,SI_ASS_CHEER_ACCURACY,13,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,13,=,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,1100000,=,1,7,600
SA_ACCURACY_L14,SI_ASS_CHEER_ACCURACY,14,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,14,=,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,1200000,=,1,7,600
SA_ACCURACY_L15,SI_ASS_CHEER_ACCURACY,15,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,15,=,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,1300000,=,1,8,600
SA_ACCURACY_L16,SI_ASS_CHEER_ACCURACY,16,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,16,=,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,1400000,=,1,8,600
SA_ACCURACY_L17,SI_ASS_CHEER_ACCURACY,17,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,17,=,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,1500000,=,1,9,600
SA_ACCURACY_L18,SI_ASS_CHEER_ACCURACY,18,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,18,=,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,1800000,=,1,9,600
SA_ACCURACY_L19,SI_ASS_CHEER_ACCURACY,19,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,19,=,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,2400000,=,1,10,600
SA_ACCURACY_L20,SI_ASS_CHEER_ACCURACY,20,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,20,=,=,=,=,=,=,=,=,=,65,=,=,1000,=,=,=,3000000,=,1,10,600
SA_POWERFIST_L01,SI_ASS_KNU_POWERFIST,1,80,81,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,1000,=,=,=,=,=,1,1,600
SA_POWERFIST_L02,SI_ASS_KNU_POWERFIST,2,81,82,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,33,=,1000,=,=,=,=,=,1,1,600
SA_POWERFIST_L03,SI_ASS_KNU_POWERFIST,3,82,83,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,33,=,1000,=,=,=,=,=,1,2,600
SA_POWERFIST_L04,SI_ASS_KNU_POWERFIST,4,83,84,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,1000,=,=,=,=,=,1,2,600
SA_POWERFIST_L05,SI_ASS_KNU_POWERFIST,5,84,85,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,1000,=,=,=,=,=,1,3,600
SA_POWERFIST_L06,SI_ASS_KNU_POWERFIST,6,85,86,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,39,=,1000,=,=,=,=,=,1,3,600
SA_POWERFIST_L07,SI_ASS_KNU_POWERFIST,7,86,87,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,39,=,1000,=,=,=,=,=,1,4,600
